232215 197106 291 268 34960
231001 191318 291 281 31867
184607 159210 291 275 33344
193171 165593 291 262 33588
190052 163885 291 283 35762
199059 173079 291 267 32248
199623 176456 291 279 39166
201737 176977 291 283 37950
205193 178412 291 281 39798
189075 161295 291 278 31841
