2269 2013 4 0
10811 8168 6 1
3019 807 2 0
6519 5508 5 0
5911 5517 5 0
9789 6200 7 0
6352 6271 8 0
6942 6302 8 0
8142 7442 5 1
7805 5777 1 0
10031 9060 6 1
11870 9188 4 1
11070 10222 2 1
9975 9546 9 0
6346 5472 1 1
22936 22767 4 7
13970 11267 6 1
7764 5988 4 0
15629 14528 3 4
26856 26373 8 8
3607 797 2 0
15637 15062 8 1
32435 31900 8 8
29840 27548 6 7
25487 22290 6 3
26210 25624 5 7
20776 19856 5 7
12578 12276 7 1
29794 27565 8 4
16279 14038 7 0
34881 33706 6 12
7890 7100 5 0
13798 12283 3 0
16305 14903 5 1
21497 19338 5 5
31618 29841 5 7
16825 15261 3 0
19768 19400 8 0
28302 24396 7 6
20117 17807 5 5
15621 14271 7 1
18017 17086 3 6
11436 10332 5 1
13474 12346 7 0
13751 13440 4 0
28260 26303 5 4
4701 1759 3 1
10242 7957 2 0
15212 14330 2 3
17212 17070 7 1
9158 7746 1 0
24624 23541 6 6
3255 1247 2 1
3310 1422 1 0
7037 4914 1 0
16245 15669 3 0
8190 3770 4 1
27438 25737 5 7
8980 7521 4 1
28086 27306 3 8
26229 25168 7 3
32518 30942 8 9
8291 6302 3 0
32793 31658 9 8
25593 21871 5 6
15817 13069 6 0
14322 12833 2 4
17191 14977 9 2
18036 17574 6 4
17208 15767 6 1
20906 18523 9 3
12399 10911 8 1
7562 6836 1 0
17641 15476 5 3
9819 8698 5 0
23957 21232 8 5
18658 15444 6 2
8879 8442 2 1
19235 17649 7 4
3310 1413 3 1
17812 16460 7 3
9694 6212 6 1
11605 8734 7 0
5054 3150 4 1
11261 8606 7 2
17029 16240 9 4
6941 5791 6 0
8197 5617 8 0
8658 7290 7 1
3522 2614 5 0
9167 7110 3 1
5829 4460 5 0
20459 17854 7 5
14959 11504 4 2
3248 2743 1 0
24681 23821 9 4
26032 25492 9 3
17745 15666 9 1
22819 20502 12 4
20080 19328 8 4
24793 22882 9 1
15117 13436 8 2
24132 23718 8 6
24262 22908 10 1
17457 15615 8 1
1223 391 2 0
5035 4761 3 0
15966 13812 6 3
29925 27137 12 5
12192 10517 4 2
1784 7 1 0
24398 24023 4 5
11080 9769 3 0
14699 13528 2 4
3827 3312 1 0
23509 21811 3 6
14755 12130 6 2
19406 18689 6 5
22354 20494 9 2
9680 8121 2 0
9323 8580 4 0
18179 17218 6 2
22951 21370 5 5
18249 18122 7 1
19726 17076 8 1
5520 2875 1 1
3843 1190 2 1
21901 20082 8 3
25895 23736 7 5
8307 8118 5 0
28560 26961 5 7
6653 4124 5 0
10650 7994 2 0
6244 2444 2 1
10786 10410 3 0
15623 13853 3 2
6310 3432 6 1
13005 11552 6 0
2525 1410 3 0
8570 6966 1 1
8117 7477 1 0
8675 5728 1 1
4627 4229 6 0
4998 3492 4 1
10180 7536 5 1
2036 807 2 0
4858 1929 4 0
18502 15777 5 5
10456 7994 2 0
14904 10407 4 1
1921 202 1 0
7383 4487 5 1
21825 20724 9 3
15458 13768 6 1
6784 5430 1 0
21132 20523 2 3
12652 12262 7 3
8718 7375 6 1
25182 22451 5 7
7061 6009 5 0
24151 21473 5 8
3153 854 1 1
11966 11525 9 1
1631 129 1 0
22593 21762 6 8
8657 5348 1 0
17409 15813 6 4
11854 8448 5 1
23578 22798 5 5
28365 25069 12 3
12138 9786 2 3
22669 20088 8 3
17901 17433 6 4
11371 9083 6 1
10097 10004 8 1
6315 4192 2 0
20519 19291 9 3
25474 24127 6 5
26728 24694 10 4
26858 23718 9 3
15949 13539 5 4
14524 10943 4 1
23621 22522 4 5
27039 24528 11 3
10292 7498 1 3
22009 19596 7 3
21928 21401 7 2
23903 21271 10 1
31336 28737 4 12
18688 15762 12 0
23568 23330 3 9
2969 27 1 0
1598 68 2 0
6423 5723 4 0
6661 5418 6 0
12381 11152 1 3
4505 2297 2 1
10593 9121 2 0
8815 6161 5 1
7384 5847 5 2
3290 809 2 1
3830 2497 5 0
5554 5418 7 1
10779 8280 1 1
4187 3417 3 0
3744 2013 4 0
6001 2609 3 1
20169 19478 4 5
17937 16705 6 5
9607 7425 2 2
12314 11071 7 1
9807 8916 4 0
25880 25114 8 5
24148 22209 3 9
9673 8793 6 2
33897 33597 6 10
25704 22696 8 2
16639 14763 6 1
13874 11915 8 3
15262 13011 6 3
24980 23614 8 6
12862 10880 4 2
19668 17743 5 5
8819 6951 5 1
23363 22157 7 6
22600 18679 5 5
9441 8295 5 0
23623 22189 8 5
6114 5866 1 0
9565 9217 4 0
16597 15177 4 4
13122 11717 6 0
6853 5150 1 1
3602 3144 1 0
22153 20350 9 2
30659 28761 9 7
14569 12976 5 4
20452 19788 6 5
14273 13822 8 4
19851 19677 9 4
22622 22049 5 9
2338 483 1 0
6328 4352 4 0
8171 6835 2 2
20854 16924 6 4
19683 19089 6 6
14750 13317 5 0
4772 4314 3 0
20154 19505 7 5
13370 11662 6 2
13042 11577 7 0
6928 5692 5 0
14102 13415 5 1
23627 22081 10 2
4900 3493 1 0
16856 16204 10 1
5602 5372 3 1
12365 12279 8 1
12761 12227 4 4
6208 5270 3 0
9085 7282 5 2
6696 5829 7 1
7166 4266 1 0
2671 2012 4 0
13962 12037 6 1
25696 25208 4 8
11874 8869 4 1
16953 14802 7 5
4665 2013 4 1
7041 5107 1 2
2886 445 1 0
15475 14536 6 2
5679 4200 7 1
2595 2011 4 0
9049 7613 5 1
10649 8273 7 0
19866 18333 4 3
2804 2013 4 0
10694 9732 6 0
22281 18684 7 6
33650 32681 6 9
14373 12351 6 2
25839 24724 10 4
14560 12033 2 2
30354 28982 4 11
25142 22913 4 4
18045 14754 5 1
20504 18113 8 1
13162 11259 2 2
2662 445 1 0
21173 20140 7 2
13239 11714 5 2
14743 13570 3 4
14410 12942 6 1
31161 27982 10 6
25265 23283 3 4
11790 11117 6 0
16772 15890 7 0
13502 11303 2 2
30115 29226 5 8
28273 25020 6 2
32811 30191 6 5
13442 12827 8 1
15220 12838 5 2
24488 24404 8 4
13524 12564 3 1
17555 14813 1 3
13098 10290 2 0
1316 936 2 0
19043 17428 4 2
26963 25627 12 1
15498 14181 4 4
14674 12342 4 2
26877 25805 1 11
15468 12732 5 1
13080 12435 5 2
16425 14340 7 2
27717 27606 10 4
14093 12740 5 4
18697 16138 3 3
13622 11257 4 0
794 346 1 0
16718 15318 7 2
22089 20772 10 1
12679 11344 2 4
6732 6677 1 1
13939 12008 2 2
14020 12859 3 0
15921 14875 2 2
1927 1154 1 0
13482 12799 3 2
9650 8790 4 1
8990 8730 1 0
4421 3540 1 0
5002 4834 3 0
24653 22656 4 5
11587 10692 4 1
7617 6346 1 1
11906 10960 2 3
15811 13382 6 3
8438 8194 4 0
15718 13943 5 0
17036 16286 2 3
13729 12591 5 0
16276 15497 9 1
14244 12230 7 0
11461 7079 6 0
6907 6677 1 1
15577 13427 4 1
9326 8818 2 0
12262 10586 1 2
15304 14243 3 1
15134 14719 3 4
12560 11828 4 1
13583 13329 2 0
21945 20826 8 3
15285 15051 7 0
15385 13299 2 3
12796 12394 4 1
15032 13679 2 2
23220 22407 4 3
19786 17730 5 3
5416 4794 2 0
7086 5106 1 0
9101 8147 1 2
6577 5820 3 0
6383 6082 2 1
25075 22947 2 9
19764 16066 3 1
13862 12984 1 3
16293 12503 5 3
7843 5401 3 0
4184 3397 6 0
8456 8167 1 0
5587 5307 1 1
17212 14607 10 0
6040 4349 5 1
4739 2615 5 1
7648 7011 4 1
16612 15575 9 0
11576 10899 7 0
4846 2614 5 0
5690 4487 6 1
13731 13229 7 0
9260 8884 5 1
4658 2676 5 1
10078 7730 5 1
24533 21053 5 2
3585 806 2 0
36312 32204 3 13
28805 26682 6 4
6089 4545 2 0
19174 18414 8 2
18793 18737 4 5
29839 26633 3 4
19777 17990 7 5
7573 4998 3 1
10975 10463 2 1
18786 17504 4 0
8155 5620 5 0
24412 23263 9 8
28408 27451 5 8
31634 31515 10 4
19823 18154 5 6
25594 23270 5 7
33576 30189 8 2
12067 9464 5 2
13967 12955 6 3
15147 13158 4 5
13341 12126 1 5
4790 4236 1 1
1394 480 1 0
12818 9806 1 1
6116 5158 3 0
12359 11493 5 0
14762 13824 8 2
10519 7560 7 1
15053 13678 7 2
22585 21801 5 9
14924 13009 9 1
7035 6693 2 0
10437 10083 6 1
10717 7754 3 1
7340 6347 2 2
17532 16599 7 3
8931 6924 4 1
29401 28888 6 9
7274 6646 6 0
17959 17152 9 1
21157 17979 7 1
8722 7695 5 0
22590 21637 5 6
20226 19771 7 4
9032 6127 4 0
26989 25837 6 8
957 174 1 1
32074 30147 9 6
40463 40281 6 13
9518 8785 3 0
13503 12842 8 1
8375 6315 4 0
2489 2196 4 0
4000 2614 5 0
7620 6496 8 0
12667 10228 4 1
9412 7122 6 0
7809 5259 2 0
14455 12044 5 2
11387 8630 6 0
5486 4297 6 0
4400 2612 5 0
10616 9465 1 2
11914 10995 5 1
7920 5965 4 0
13377 11098 5 5
10257 7336 7 1
19052 17359 5 2
11797 11684 5 0
18931 17863 8 3
18859 17744 4 2
18347 16287 3 1
7596 5313 3 0
5002 2394 1 0
18587 16314 3 3
22124 19777 3 5
3439 1886 2 0
17365 15447 5 3
10842 9634 1 3
17898 17129 4 0
9437 7446 2 0
37288 34827 5 11
9732 6571 3 2
27741 27116 7 8
14502 13488 2 4
1040 311 1 1
20260 18498 7 1
16879 15949 8 0
11792 10405 5 1
18590 17006 3 6
7761 5827 6 0
26691 26112 4 10
11642 10495 6 1
11041 9806 4 1
25083 23002 9 4
14134 12471 4 1
13788 13031 8 1
19265 18928 7 3
15992 15861 4 4
21372 19985 9 2
11406 10581 1 4
14223 13628 9 1
2220 817 1 0
24248 23698 9 5
21297 19310 4 3
17272 16596 6 3
13499 12153 6 0
20940 19358 8 4
28007 25851 7 7
8801 8358 2 0
15557 13972 7 1
25557 24405 5 9
2082 326 1 0
14597 12950 5 1
13073 12276 8 1
19138 18741 5 2
22014 21600 12 0
11107 10650 3 2
10192 8297 4 0
12405 11884 2 2
12900 12236 7 2
18669 15938 7 1
8879 6905 5 0
20022 19733 6 5
29000 27678 3 7
19695 17523 4 5
18352 16415 4 3
9557 9494 4 1
10595 10292 5 0
21660 21601 5 5
13106 10879 1 2
22535 21940 3 5
20008 18006 6 3
17188 15811 6 3
40927 38305 5 9
26702 25469 3 7
24986 24430 4 8
17764 17113 3 4
13728 13017 6 2
4989 2426 2 1
9374 7296 2 0
3559 2861 1 0
13948 12298 6 2
13703 11022 7 2
8640 6467 1 1
17556 17345 5 5
33265 32997 5 10
21340 18926 7 2
9283 8727 6 0
29145 27187 5 7
17011 15997 10 3
33699 30820 6 8
31808 30622 5 9
17874 16974 4 5
26210 25392 6 7
26104 25146 5 5
9235 8480 4 1
28098 26096 6 8
4058 3385 1 0
19587 17573 2 4
7701 6701 4 1
16308 14796 5 0
10582 7600 1 0
8849 7908 5 1
22086 20581 9 5
13700 9742 2 1
24394 22618 3 6
23201 21544 2 6
15831 15151 2 4
14537 13370 3 2
4221 3029 1 0
7750 6844 4 1
13749 12904 1 2
9571 8480 4 1
27594 25871 8 7
3814 3385 1 0
14865 12979 1 4
2291 1103 3 1
15568 14619 5 0
23686 20963 6 5
15504 14391 4 4
17146 15930 3 5
17800 13986 3 1
7037 4787 2 2
23799 21544 2 6
15866 15151 2 4
6801 5399 2 2
4197 3029 1 0
1331 1021 3 0
18872 17201 6 2
5104 3061 2 1
25134 23009 8 3
20689 17096 5 5
9697 6478 6 1
5086 3486 1 1
8671 6029 2 1
4929 4460 3 1
7147 5879 6 0
9528 5475 7 0
10453 9050 5 2
15276 14071 2 2
8369 6445 7 0
7604 5004 6 1
20765 18062 4 1
15003 14497 5 4
32501 30969 10 10
19713 18027 8 3
11032 7948 3 1
20437 19083 5 4
19329 18661 6 7
24595 23214 5 8
4724 804 3 0
18556 17375 6 5
2009 104 2 0
2654 9 1 0
15887 13269 6 1
11353 11043 7 1
9473 8493 3 3
15563 14783 7 2
17066 15350 6 0
32252 31287 7 6
11817 10787 6 1
23387 21335 5 3
18434 16718 8 4
1548 1247 1 0
9623 8466 1 1
583 27 1 0
6290 5531 2 0
15489 13072 8 3
12966 9934 5 1
19632 17269 9 2
13753 11584 3 0
13213 11349 9 0
19491 17440 7 5
27634 26823 10 7
11330 10058 6 2
4085 3564 1 0
16199 14336 6 3
5932 5680 4 0
24674 22899 7 5
14443 12634 6 4
21353 21075 9 5
17212 16057 8 0
11752 10952 5 0
12868 12611 6 2
12775 10546 8 1
9683 6429 4 0
6601 4239 4 0
14755 11814 6 2
7371 5787 7 0
27734 27039 6 8
6684 5540 1 2
2947 1411 3 0
3153 807 2 0
6977 4124 3 0
7078 2917 3 1
10390 8046 7 0
11180 9242 6 1
9881 6277 8 0
7852 6383 6 0
11871 10743 8 1
9696 8308 6 0
11568 10750 5 1
12903 10424 6 1
3354 2614 5 0
4998 3416 5 0
10085 8978 5 1
501 193 1 1
1053 375 1 0
3528 2954 5 1
8531 5700 5 0
25393 22110 8 6
37873 35751 7 12
23966 21288 3 6
24762 20682 8 2
23382 21398 7 3
23163 21576 9 2
3328 75 1 0
7622 6428 2 0
38059 36705 11 6
829 193 1 0
6266 3696 1 0
18885 18322 5 2
22138 20814 6 4
18343 17249 3 4
21393 20984 8 5
25947 25069 9 4
19891 19426 8 1
8931 6012 2 2
3785 119 2 0
2630 111 1 1
13885 13753 4 1
17837 16284 3 5
5685 4712 3 0
35832 34891 6 9
22720 20613 3 7
24649 21361 7 5
2241 335 1 0
24779 22241 9 2
26150 23494 7 7
19968 17065 9 3
14352 11865 3 2
27929 25572 4 9
16107 15438 4 0
9608 7037 2 1
6003 5572 3 0
6816 5367 4 0
1290 340 1 0
16330 13831 11 1
20614 20173 6 5
11426 9922 2 1
12636 11783 2 3
5011 3931 1 1
10751 8818 2 0
10941 7874 1 3
23528 21666 9 5
17291 14713 9 2
20393 17772 8 4
20138 17699 6 1
11891 9902 5 1
18995 16520 6 1
11534 11477 9 0
10254 8878 2 1
14439 12190 1 3
10327 9959 8 0
4182 2824 3 0
8088 4837 4 1
2988 791 1 0
10339 8912 4 2
17794 15800 3 4
18638 17136 9 2
17015 13843 5 2
33875 31420 7 8
11180 11006 3 2
6234 4383 2 1
6120 4021 5 1
19666 19123 8 1
18789 17691 8 2
16746 16215 4 4
24835 23052 7 7
22690 21252 9 4
17391 16348 6 0
11218 8635 5 2
4204 2124 1 1
31062 28249 3 9
11312 8564 1 1
28356 27234 2 8
15574 15443 2 2
17154 14886 7 4
24076 22161 10 5
20790 20392 2 4
22116 21083 7 2
20008 19528 7 4
37262 35144 6 13
8427 7640 5 0
29151 27951 9 8
10444 8095 2 2
19186 17243 8 3
13882 13566 5 0
16676 15729 3 3
11942 10323 3 2
17289 15092 2 3
20965 20235 7 5
26798 23291 6 8
2576 2210 1 0
18555 16505 4 0
27878 27618 6 3
2202 108 1 1
9734 7559 4 0
3986 2069 2 0
5469 4646 5 1
16595 14802 8 2
4140 2012 4 0
7116 5772 3 0
7010 6779 3 0
12420 11489 2 3
13497 11427 2 0
9732 8086 4 0
8895 8723 4 1
5769 2615 5 0
8496 7498 4 2
13840 11640 7 0
20219 19413 7 3
14642 12062 7 4
4767 2013 4 0
