1726775 1428077 291 282 0
1785291 1466988 291 286 0
1194356 928471 291 281 0
1304745 1014604 291 283 0
1230588 958814 291 278 0
1275781 998823 291 271 0
1243306 961332 291 282 0
1300026 1008237 291 283 0
1254035 968657 291 285 0
1248120 967635 291 281 0
