603202 515818 149 147 0
567345 489160 149 145 0
440492 371028 149 145 0
446465 371316 149 148 0
443386 371663 149 149 0
425008 356812 149 140 0
444282 370591 149 148 0
436226 365255 149 145 0
433586 365142 149 146 0
446608 379433 149 147 0
