889 27 1 0
541 7 1 0
10811 8146 3 4
2217 443 2 0
1325 692 3 0
2233 202 1 0
3216 785 4 1
387 27 1 0
3274 195 2 0
3210 886 4 0
3080 652 3 0
12403 11435 3 5
17906 16115 4 9
10031 8681 3 5
448 269 2 0
985 205 1 0
4080 3374 4 1
618 467 3 0
10958 8359 4 4
2741 1072 4 0
232 27 1 0
2671 811 3 0
2812 786 4 1
1671 1168 4 0
10688 7911 5 4
2576 331 3 0
2495 55 2 0
12932 11659 4 5
18497 16724 6 9
10560 8905 4 5
167 7 1 0
445 33 1 0
2171 680 5 0
2409 1804 3 1
2033 410 2 0
747 409 2 0
2737 662 3 0
5799 4553 2 3
2367 1083 7 0
3994 1471 3 1
2087 841 4 0
2137 671 3 0
4453 637 3 0
2905 862 4 0
12771 10498 3 4
1959 771 3 1
8710 7446 3 4
2257 754 4 0
2033 657 3 0
5181 3984 5 1
1154 817 4 0
1834 7 1 0
749 213 2 0
2233 33 1 0
1391 430 2 0
2393 1445 8 0
3310 1076 2 1
2725 1204 5 0
1607 250 5 0
3769 27 1 0
4113 2324 6 1
2514 137 3 0
1329 341 2 1
878 7 1 0
1701 733 4 0
1506 7 1 0
1492 227 3 0
2115 205 1 1
2271 1908 5 1
10810 9733 4 5
3901 489 3 1
2657 13 1 0
1713 69 1 0
2495 77 2 0
725 410 2 0
2008 617 3 0
3402 410 2 0
2293 202 1 0
3450 808 4 0
3548 2435 4 2
1856 116 2 0
3406 892 3 1
1188 148 3 0
3385 429 2 0
3832 138 1 0
1302 446 2 0
2044 630 4 0
2120 203 1 0
3190 2608 7 1
11345 10136 5 5
4015 488 3 1
2771 203 1 0
1751 400 2 0
2500 479 3 0
623 410 2 0
1760 409 2 0
2507 7 1 0
1834 203 1 0
3424 603 3 0
3522 2837 5 2
2738 518 3 0
2654 67 2 0
1639 481 4 0
3659 430 2 0
3970 505 4 0
1416 849 3 0
1210 7 1 0
705 27 1 0
2680 339 4 0
3517 815 5 0
1766 49 2 0
2356 125 2 0
1702 255 3 0
2010 409 2 0
583 58 2 0
236 7 1 0
2459 511 2 0
1034 149 3 0
1760 27 1 0
2811 969 7 0
623 398 4 0
1332 252 2 0
976 144 4 0
2644 2053 4 1
2446 540 6 0
2784 161 2 0
5691 4047 3 1
2436 179 3 0
2128 500 6 0
2707 870 3 0
959 7 1 0
649 213 2 0
5773 3828 4 2
1028 113 4 0
2291 111 3 0
2030 160 2 0
5607 5104 6 2
1455 552 5 0
4149 1680 5 1
3552 400 3 0
601 27 1 0
1644 191 4 0
3890 1028 3 1
5111 3766 3 1
1938 271 3 0
2331 544 3 0
1592 193 2 0
2636 27 1 0
883 488 6 0
4344 3030 7 1
1053 332 4 0
5496 1655 3 1
3018 224 1 0
2706 95 2 0
2561 27 1 0
3720 731 7 0
835 540 1 1
1921 340 2 0
3328 406 1 1
5087 3910 5 1
1361 284 3 0
1546 207 1 0
1470 442 2 0
3292 317 5 0
809 60 2 0
3141 2162 4 1
1039 27 1 0
5472 1943 3 1
3186 486 2 0
3375 280 2 0
3153 803 7 1
445 274 6 0
2154 601 5 0
6706 6023 4 4
10355 9166 5 5
6556 3037 6 2
2241 487 6 0
3630 896 3 1
1382 416 4 0
6227 3961 5 2
2399 130 2 0
6742 6158 6 3
5085 2622 5 2
1129 386 3 0
1634 841 6 0
1290 443 4 0
6407 4144 2 2
1068 765 6 0
2397 675 4 0
891 136 2 0
1516 412 2 1
3351 64 1 0
2865 612 8 0
3141 649 3 0
1653 430 2 0
2558 313 3 1
4090 1630 4 1
1142 413 7 1
2812 487 5 1
936 662 3 0
1320 696 4 1
665 179 3 0
2074 658 3 0
2880 799 3 1
4074 409 2 0
4780 2014 5 1
2628 1318 4 0
4039 1922 6 1
1736 557 5 1
2517 438 4 1
3984 1710 7 0
3777 1233 6 0
1527 256 3 0
1184 813 3 0
2206 321 3 0
2272 701 4 0
1269 410 2 0
2127 492 5 0
1814 213 2 0
4653 4159 5 1
1858 466 4 0
2840 27 1 0
1525 432 2 0
2885 800 3 1
3094 203 1 0
3707 1125 2 0
1934 613 2 0
3722 1625 3 1
1461 676 6 1
1816 121 1 1
3290 313 3 0
2524 112 2 0
1506 75 1 0
286 202 1 0
2615 234 3 0
2721 430 2 0
478 203 1 0
2080 354 5 0
1206 259 2 0
1254 482 3 0
1804 451 4 0
3241 196 3 0
1197 185 3 0
861 104 4 0
2266 93 2 0
1794 209 1 0
678 227 3 0
989 76 2 0
1917 7 1 0
2295 297 3 0
675 258 4 0
2906 189 2 0
745 408 3 0
2539 407 5 0
628 251 3 0
1495 138 3 0
1088 7 1 0
2933 2060 3 1
826 132 5 0
2629 199 1 1
1759 546 7 0
2473 1505 4 1
3374 2767 3 1
1837 72 2 0
1617 25 2 0
888 711 5 0
3693 824 5 0
1108 7 1 0
10678 8439 8 3
522 181 2 0
2282 611 6 0
1875 560 5 0
1948 27 1 0
2029 181 2 0
2308 870 6 0
3929 103 2 0
3784 931 7 1
1493 638 5 0
1377 769 1 1
1874 462 1 1
1769 201 1 0
1538 112 3 0
2287 194 3 0
2098 227 2 0
2536 430 2 0
2956 856 7 0
745 7 1 0
1339 314 3 0
367 337 5 0
591 410 2 0
2902 1051 7 0
3360 887 5 0
1919 205 3 0
4319 442 6 0
3395 487 2 1
241 13 1 0
1627 1112 4 1
2257 774 5 1
1858 378 5 0
907 27 1 0
2001 478 3 0
2315 227 2 0
2611 724 4 0
2567 467 3 0
2033 1484 8 0
1414 492 2 0
334 29 1 0
3300 2524 3 1
1673 400 5 0
2211 388 2 1
1657 97 1 1
2499 198 3 0
1022 168 4 0
477 103 2 0
3703 201 2 0
3038 9 1 0
2336 233 2 1
2268 464 6 0
2886 918 3 1
1409 335 3 0
1799 415 7 0
924 164 4 0
2219 929 3 1
1391 646 3 0
686 7 1 0
4106 27 1 0
1625 613 4 0
2402 490 4 1
1962 499 2 1
2666 220 4 0
1254 258 6 0
689 309 3 0
3334 201 2 0
2814 9 1 0
2474 53 1 1
2500 480 2 0
2662 116 2 0
1300 178 1 0
1894 357 5 0
1315 378 5 0
2139 703 2 1
871 202 1 0
1678 864 3 0
3666 128 3 0
1214 114 2 0
4488 399 3 1
2628 406 4 0
1232 520 5 0
377 75 1 1
640 27 1 0
3408 692 4 0
1536 235 6 0
2592 477 4 1
456 360 4 1
1622 172 4 0
961 208 3 0
2515 149 3 0
345 134 2 0
2450 835 5 1
1956 71 1 1
2724 317 1 1
5925 2633 4 1
2322 374 3 0
598 96 2 0
3973 171 1 1
9532 7316 5 4
1596 835 3 0
638 336 3 1
1044 640 3 0
4821 2061 10 0
2018 481 6 0
2950 692 4 1
397 337 6 0
1721 521 6 0
2434 1447 11 0
2207 116 3 0
1593 840 6 0
6621 5028 11 2
2392 813 5 0
2925 473 4 1
6849 3192 8 1
3064 745 5 0
967 27 1 0
2645 248 2 1
5302 3499 2 1
3236 2820 2 1
1597 1360 4 0
1892 877 4 0
3850 748 4 0
2206 286 3 0
1267 50 1 0
1290 75 2 0
1134 7 1 0
3320 102 3 0
4344 2773 2 1
1621 717 4 1
1005 522 2 0
1071 961 1 1
832 430 2 0
5745 2792 3 1
5321 4717 2 3
944 682 2 0
541 192 3 0
3114 469 2 0
3019 691 3 0
1534 410 2 0
2323 282 1 1
1981 27 1 0
2795 27 1 0
