208505 187561 77 77 0
200800 183279 77 73 0
160999 145498 77 75 0
156931 140361 77 76 0
157443 143148 77 73 0
163044 148571 77 75 0
155306 137646 77 74 0
162313 146227 77 76 0
154212 137155 77 72 0
163769 148334 77 75 0
