1170982 968356 220 219 0
1175441 973331 220 217 0
802802 640855 220 216 0
811301 645809 220 214 0
792340 633982 220 211 0
805124 640358 220 215 0
768392 622331 220 211 0
832184 667161 220 215 0
803263 639112 220 212 0
802849 646080 220 216 0
