541 33 1 0
2825 325 2 1
3019 636 2 0
1823 609 2 0
387 19 2 0
1325 519 4 0
889 169 3 0
1504 182 2 0
1901 27 1 0
1662 487 3 0
3470 256 4 0
1579 117 2 0
448 237 3 0
427 75 1 0
2895 91 2 0
1346 458 5 0
748 162 4 0
2836 707 7 0
5441 2945 6 2
2737 261 4 0
1985 489 6 1
986 778 4 0
1627 127 2 0
2257 1170 6 1
3033 627 8 0
2006 363 4 0
2905 407 3 0
1751 1337 6 0
4453 586 8 0
6183 4533 7 2
1687 329 6 0
3628 2847 4 1
4311 2953 7 1
1541 319 3 0
579 87 3 0
1928 386 5 0
2726 346 3 0
2233 128 2 0
909 92 2 0
1177 759 3 0
1100 27 1 0
1417 180 3 0
2521 520 6 0
1698 51 1 0
1650 42 1 0
1644 1296 5 0
7130 3199 7 1
5499 3299 5 1
1607 159 4 0
2090 847 5 0
1616 290 3 0
2377 276 3 0
2115 53 1 1
4323 1065 3 1
3721 1017 3 0
2585 610 2 0
2495 181 3 0
2484 1084 4 0
4420 1829 6 0
2590 1208 5 0
787 14 1 0
2770 1037 3 0
1460 390 4 0
3385 388 4 0
1302 159 2 0
1766 333 4 0
1903 53 1 1
4015 615 2 1
3365 610 2 0
2126 656 2 0
3537 1309 4 0
2706 1105 4 0
4075 1403 5 0
2500 801 4 0
1635 805 2 0
3221 1056 3 0
2809 1517 5 0
5162 2075 6 0
628 27 1 0
4383 3520 5 1
1278 708 6 0
8552 6521 7 3
9309 6913 7 3
1125 820 5 0
2356 648 7 0
2841 614 6 0
1548 934 5 0
2907 1307 6 0
3473 1275 6 0
583 40 2 0
2856 2790 3 1
2459 525 5 0
9571 7128 8 3
13546 11183 9 5
3434 1746 4 1
2811 257 1 0
676 585 4 0
1877 681 3 0
976 169 3 0
855 27 1 0
1899 259 4 0
9045 6453 4 3
6416 5954 3 2
2436 368 4 0
1453 48 2 0
1283 756 3 0
9936 8613 4 3
6976 5011 4 2
3172 2599 5 1
3034 2959 4 1
2795 729 8 0
2392 7 1 0
2342 143 2 0
3596 1943 5 1
16300 14477 6 8
869 399 3 0
1455 361 4 0
4149 1200 5 0
2556 47 1 0
4151 59 2 0
1470 883 5 0
1644 115 3 0
3890 1092 3 1
2597 1248 6 0
1938 636 2 0
1645 7 1 0
533 69 1 0
2636 33 1 0
883 153 2 0
1366 118 3 0
6445 3440 4 2
1053 203 1 0
3379 629 2 0
3572 1115 4 0
2975 68 2 0
3922 59 2 0
1437 821 3 0
1921 27 1 0
4596 1660 4 1
2265 1057 4 0
2106 796 4 0
1546 7 1 0
829 100 2 0
3292 239 3 0
809 325 3 0
1362 118 3 0
7052 3922 6 2
1704 851 3 0
3916 1103 4 0
2630 40 1 1
8336 8296 7 3
1631 69 1 0
13058 11769 4 6
10744 9652 4 5
5259 3249 8 1
3080 7 1 0
5138 3491 3 1
