180020 149027 220 210 30597
183508 153049 220 214 28480
154790 129398 220 215 28281
152376 132518 220 215 30990
143305 123201 220 213 24874
153136 130014 220 212 27193
144603 127475 220 206 24351
149051 134644 220 206 27948
157071 137056 220 209 25259
152324 135749 220 213 28627
