Config: 
--------------------------------------------
leader L2 of team T0 discovered at 25851.000000 that M39 is in danger (after 2258ms proces-to-process, 255ms node-to-node, 5hops, 0versions (12 first, 12 discovered)
leader L2 of team T0 discovered at 27314.000000 that M38 is in danger (after 1558ms proces-to-process, 872ms node-to-node, 3hops, 0versions (11 first, 11 discovered)
leader L2 of team T0 discovered at 24551.000000 that M37 is in danger (after 1619ms proces-to-process, 156ms node-to-node, 2hops, 1versions (11 first, 12 discovered)
leader L2 of team T0 discovered at 17914.000000 that M36 is in danger (after 2269ms proces-to-process, 75ms node-to-node, 1hops, 1versions (7 first, 8 discovered)
leader L2 of team T0 discovered at 31981.000000 that M35 is in danger (after 4106ms proces-to-process, 774ms node-to-node, 6hops, 0versions (14 first, 14 discovered)
leader L2 of team T0 discovered at 31981.000000 that M34 is in danger (after 1657ms proces-to-process, 805ms node-to-node, 2hops, 0versions (14 first, 14 discovered)
leader L2 of team T0 discovered at 31124.000000 that M33 is in danger (after 3468ms proces-to-process, 920ms node-to-node, 7hops, 1versions (13 first, 14 discovered)
leader L2 of team T0 discovered at 23340.000000 that M32 is in danger (after 2234ms proces-to-process, 904ms node-to-node, 3hops, 0versions (10 first, 10 discovered)
leader L2 of team T0 discovered at 19880.000000 that M31 is in danger (after 2219ms proces-to-process, 1062ms node-to-node, 5hops, 1versions (8 first, 9 discovered)
leader L2 of team T0 discovered at 29867.000000 that M30 is in danger (after 1487ms proces-to-process, 655ms node-to-node, 2hops, 0versions (13 first, 13 discovered)
leader L2 of team T0 discovered at 21789.000000 that M5 is in danger (after 2232ms proces-to-process, 1368ms node-to-node, 5hops, 0versions (9 first, 9 discovered)
leader L2 of team T0 never discovered that M4 is in danger from 22132.
leader L2 of team T0 discovered at 32655.000000 that M7 is in danger (after 2832ms proces-to-process, 940ms node-to-node, 2hops, 0versions (14 first, 14 discovered)
leader L2 of team T0 discovered at 25094.000000 that M6 is in danger (after 2623ms proces-to-process, 827ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
leader L2 of team T0 discovered at 27314.000000 that M1 is in danger (after 2470ms proces-to-process, 1180ms node-to-node, 6hops, 0versions (12 first, 12 discovered)
leader L2 of team T0 discovered at 22369.000000 that M0 is in danger (after 1731ms proces-to-process, 1233ms node-to-node, 4hops, 0versions (9 first, 9 discovered)
leader L2 of team T0 discovered at 20575.000000 that M3 is in danger (after 1812ms proces-to-process, 203ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L2 of team T0 discovered at 31124.000000 that M2 is in danger (after 3694ms proces-to-process, 806ms node-to-node, 2hops, 0versions (13 first, 13 discovered)
leader L2 of team T0 discovered at 32655.000000 that M9 is in danger (after 2297ms proces-to-process, 1959ms node-to-node, 4hops, 0versions (13 first, 13 discovered)
leader L2 of team T0 discovered at 19056.000000 that M8 is in danger (after 1676ms proces-to-process, 1117ms node-to-node, 5hops, 0versions (8 first, 8 discovered)
leader L2 of team T0 discovered at 31981.000000 that M42 is in danger (after 2130ms proces-to-process, 734ms node-to-node, 3hops, 0versions (14 first, 14 discovered)
leader L2 of team T0 discovered at 25094.000000 that M43 is in danger (after 3959ms proces-to-process, 629ms node-to-node, 2hops, 0versions (11 first, 11 discovered)
leader L2 of team T0 discovered at 27651.000000 that M40 is in danger (after 4386ms proces-to-process, 1748ms node-to-node, 5hops, 0versions (12 first, 12 discovered)
leader L2 of team T0 discovered at 29867.000000 that M41 is in danger (after 2640ms proces-to-process, 1359ms node-to-node, 5hops, 0versions (12 first, 12 discovered)
leader L2 of team T0 discovered at 28631.000000 that M28 is in danger (after 3816ms proces-to-process, 808ms node-to-node, 2hops, 0versions (12 first, 12 discovered)
leader L2 of team T0 discovered at 25094.000000 that M29 is in danger (after 1022ms proces-to-process, 202ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L2 of team T0 discovered at 35041.000000 that M24 is in danger (after 4830ms proces-to-process, 1835ms node-to-node, 4hops, 0versions (15 first, 15 discovered)
leader L2 of team T0 discovered at 31981.000000 that M25 is in danger (after 3895ms proces-to-process, 1325ms node-to-node, 3hops, 0versions (14 first, 14 discovered)
leader L2 of team T0 discovered at 35538.000000 that M26 is in danger (after 5219ms proces-to-process, 3144ms node-to-node, 9hops, 1versions (14 first, 15 discovered)
leader L2 of team T0 discovered at 25851.000000 that M27 is in danger (after 3025ms proces-to-process, 1129ms node-to-node, 3hops, 0versions (11 first, 11 discovered)
leader L2 of team T0 discovered at 31981.000000 that M20 is in danger (after 3743ms proces-to-process, 1327ms node-to-node, 4hops, 1versions (13 first, 14 discovered)
leader L2 of team T0 discovered at 19273.000000 that M21 is in danger (after 1626ms proces-to-process, 630ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L2 of team T0 discovered at 22369.000000 that M22 is in danger (after 2379ms proces-to-process, 1097ms node-to-node, 4hops, 0versions (9 first, 9 discovered)
leader L2 of team T0 discovered at 29066.000000 that M23 is in danger (after 2339ms proces-to-process, 1708ms node-to-node, 3hops, 0versions (12 first, 12 discovered)
leader L2 of team T0 discovered at 27314.000000 that M44 is in danger (after 2899ms proces-to-process, 1221ms node-to-node, 3hops, 0versions (11 first, 11 discovered)
leader L2 of team T0 discovered at 23545.000000 that M45 is in danger (after 1157ms proces-to-process, 708ms node-to-node, 5hops, 0versions (11 first, 11 discovered)
leader L2 of team T0 discovered at 25094.000000 that M11 is in danger (after 1681ms proces-to-process, 203ms node-to-node, 1hops, 0versions (12 first, 12 discovered)
leader L2 of team T0 discovered at 21789.000000 that M10 is in danger (after 2071ms proces-to-process, 808ms node-to-node, 2hops, 0versions (9 first, 9 discovered)
leader L2 of team T0 discovered at 19056.000000 that M13 is in danger (after 1415ms proces-to-process, 630ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L2 of team T0 discovered at 28631.000000 that M12 is in danger (after 2294ms proces-to-process, 1242ms node-to-node, 4hops, 0versions (12 first, 12 discovered)
leader L2 of team T0 discovered at 21789.000000 that M15 is in danger (after 2719ms proces-to-process, 896ms node-to-node, 3hops, 0versions (9 first, 9 discovered)
leader L2 of team T0 discovered at 21789.000000 that M14 is in danger (after 1330ms proces-to-process, 646ms node-to-node, 7hops, 0versions (9 first, 9 discovered)
leader L2 of team T0 discovered at 31124.000000 that M17 is in danger (after 2712ms proces-to-process, 641ms node-to-node, 2hops, 0versions (13 first, 13 discovered)
leader L2 of team T0 discovered at 26743.000000 that M16 is in danger (after 5311ms proces-to-process, 1665ms node-to-node, 3hops, 1versions (11 first, 12 discovered)
