Config: 
--------------------------------------------
leader L16 of team T8 discovered at 30203.000000 that M152 is in danger (after 1715ms proces-to-process, 949ms node-to-node, 4hops, 0versions (13 first, 13 discovered)
leader L16 of team T8 discovered at 21730.000000 that M150 is in danger (after 541ms proces-to-process, 7ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L16 of team T8 discovered at 18473.000000 that M160 is in danger (after 2825ms proces-to-process, 134ms node-to-node, 2hops, 1versions (7 first, 8 discovered)
leader L16 of team T8 discovered at 21730.000000 that M161 is in danger (after 2010ms proces-to-process, 170ms node-to-node, 4hops, 0versions (10 first, 10 discovered)
leader L16 of team T8 discovered at 22739.000000 that M162 is in danger (after 696ms proces-to-process, 649ms node-to-node, 2hops, 0versions (10 first, 10 discovered)
leader L16 of team T8 discovered at 33638.000000 that M165 is in danger (after 3216ms proces-to-process, 525ms node-to-node, 3hops, 1versions (14 first, 15 discovered)
leader L16 of team T8 discovered at 26200.000000 that M151 is in danger (after 387ms proces-to-process, 7ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L16 of team T8 discovered at 25269.000000 that M147 is in danger (after 3274ms proces-to-process, 399ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
leader L16 of team T8 discovered at 20900.000000 that M153 is in danger (after 495ms proces-to-process, 408ms node-to-node, 6hops, 0versions (9 first, 9 discovered)
leader L16 of team T8 discovered at 29690.000000 that M145 is in danger (after 2567ms proces-to-process, 282ms node-to-node, 3hops, 0versions (13 first, 13 discovered)
leader L16 of team T8 discovered at 21937.000000 that M155 is in danger (after 702ms proces-to-process, 33ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L16 of team T8 discovered at 25269.000000 that M154 is in danger (after 2380ms proces-to-process, 572ms node-to-node, 2hops, 1versions (11 first, 12 discovered)
leader L16 of team T8 discovered at 24790.000000 that M156 is in danger (after 1183ms proces-to-process, 214ms node-to-node, 2hops, 0versions (11 first, 11 discovered)
leader L16 of team T8 discovered at 19167.000000 that M159 is in danger (after 2438ms proces-to-process, 7ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L16 of team T8 discovered at 20199.000000 that M158 is in danger (after 1579ms proces-to-process, 124ms node-to-node, 2hops, 0versions (9 first, 9 discovered)
leader L16 of team T8 discovered at 24790.000000 that M148 is in danger (after 448ms proces-to-process, 294ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
leader L16 of team T8 discovered at 24790.000000 that M149 is in danger (after 1759ms proces-to-process, 1240ms node-to-node, 8hops, 0versions (11 first, 11 discovered)
leader L17 of team T8 discovered at 30518.000000 that M152 is in danger (after 2030ms proces-to-process, 1006ms node-to-node, 3hops, 0versions (13 first, 13 discovered)
leader L17 of team T8 discovered at 21807.000000 that M150 is in danger (after 618ms proces-to-process, 304ms node-to-node, 4hops, 0versions (10 first, 10 discovered)
leader L17 of team T8 discovered at 18373.000000 that M160 is in danger (after 2725ms proces-to-process, 33ms node-to-node, 1hops, 1versions (7 first, 8 discovered)
leader L17 of team T8 discovered at 21416.000000 that M161 is in danger (after 1696ms proces-to-process, 7ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L17 of team T8 discovered at 22461.000000 that M162 is in danger (after 418ms proces-to-process, 167ms node-to-node, 4hops, 0versions (10 first, 10 discovered)
leader L17 of team T8 discovered at 32568.000000 that M165 is in danger (after 2146ms proces-to-process, 163ms node-to-node, 2hops, 1versions (14 first, 15 discovered)
leader L17 of team T8 discovered at 26606.000000 that M151 is in danger (after 793ms proces-to-process, 85ms node-to-node, 2hops, 0versions (11 first, 11 discovered)
leader L17 of team T8 discovered at 25602.000000 that M147 is in danger (after 3607ms proces-to-process, 449ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
leader L17 of team T8 discovered at 21416.000000 that M153 is in danger (after 1011ms proces-to-process, 597ms node-to-node, 9hops, 0versions (9 first, 9 discovered)
leader L17 of team T8 discovered at 29618.000000 that M145 is in danger (after 2495ms proces-to-process, 309ms node-to-node, 4hops, 0versions (13 first, 13 discovered)
leader L17 of team T8 discovered at 22461.000000 that M155 is in danger (after 1226ms proces-to-process, 88ms node-to-node, 2hops, 0versions (10 first, 10 discovered)
leader L17 of team T8 discovered at 25602.000000 that M154 is in danger (after 2713ms proces-to-process, 623ms node-to-node, 7hops, 0versions (11 first, 11 discovered)
leader L17 of team T8 discovered at 24890.000000 that M156 is in danger (after 1283ms proces-to-process, 27ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L17 of team T8 discovered at 19454.000000 that M159 is in danger (after 2725ms proces-to-process, 97ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L17 of team T8 discovered at 20247.000000 that M158 is in danger (after 1627ms proces-to-process, 279ms node-to-node, 4hops, 0versions (9 first, 9 discovered)
leader L17 of team T8 discovered at 25602.000000 that M148 is in danger (after 1260ms proces-to-process, 531ms node-to-node, 6hops, 0versions (11 first, 11 discovered)
leader L17 of team T8 discovered at 24509.000000 that M149 is in danger (after 1478ms proces-to-process, 838ms node-to-node, 5hops, 0versions (11 first, 11 discovered)
leader L18 of team T9 discovered at 29933.000000 that M168 is in danger (after 2171ms proces-to-process, 524ms node-to-node, 3hops, 0versions (14 first, 14 discovered)
leader L18 of team T9 discovered at 26434.000000 that M169 is in danger (after 748ms proces-to-process, 174ms node-to-node, 3hops, 0versions (12 first, 12 discovered)
leader L18 of team T9 discovered at 24784.000000 that M179 is in danger (after 1832ms proces-to-process, 33ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
