Config: 
--------------------------------------------
leader L4 of team T2 discovered at 24538.000000 that M52 is in danger (after 825ms proces-to-process, 32ms node-to-node, 2hops, 0versions (11 first, 11 discovered)
leader L4 of team T2 discovered at 21568.000000 that M48 is in danger (after 1775ms proces-to-process, 392ms node-to-node, 3hops, 1versions (9 first, 10 discovered)
leader L4 of team T2 discovered at 22673.000000 that M49 is in danger (after 4074ms proces-to-process, 837ms node-to-node, 4hops, 1versions (9 first, 10 discovered)
leader L4 of team T2 discovered at 23657.000000 that M51 is in danger (after 2988ms proces-to-process, 281ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L4 of team T2 discovered at 19629.000000 that M50 is in danger (after 2628ms proces-to-process, 837ms node-to-node, 8hops, 0versions (8 first, 8 discovered)
leader L4 of team T2 discovered at 32727.000000 that M39 is in danger (after 9134ms proces-to-process, 7078ms node-to-node, 5hops, 3versions (12 first, 15 discovered)
leader L4 of team T2 discovered at 26687.000000 that M38 is in danger (after 931ms proces-to-process, 457ms node-to-node, 6hops, 0versions (11 first, 11 discovered)
leader L4 of team T2 discovered at 31665.000000 that M42 is in danger (after 1814ms proces-to-process, 181ms node-to-node, 2hops, 0versions (14 first, 14 discovered)
leader L4 of team T2 discovered at 18235.000000 that M36 is in danger (after 2590ms proces-to-process, 169ms node-to-node, 4hops, 1versions (7 first, 8 discovered)
leader L4 of team T2 discovered at 26013.000000 that M40 is in danger (after 2748ms proces-to-process, 337ms node-to-node, 4hops, 0versions (12 first, 12 discovered)
leader L4 of team T2 discovered at 28514.000000 that M41 is in danger (after 1287ms proces-to-process, 46ms node-to-node, 3hops, 0versions (12 first, 12 discovered)
leader L4 of team T2 discovered at 26013.000000 that M46 is in danger (after 510ms proces-to-process, 7ms node-to-node, 1hops, 0versions (12 first, 12 discovered)
leader L4 of team T2 discovered at 19629.000000 that M47 is in danger (after 2206ms proces-to-process, 48ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L4 of team T2 discovered at 26687.000000 that M44 is in danger (after 2272ms proces-to-process, 342ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
leader L4 of team T2 discovered at 23657.000000 that M45 is in danger (after 1269ms proces-to-process, 860ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
