18
14
15
15
10
11
13
17
15
15
19
13
12
19
17
18
17
19
9
16
15
12
17
11
16
12
20
14
14
13
17
13
18
19
19
17
19
17
22
16
14
17
16
16
19
10
12
12
17
17
8
8
6
7
8
9
8
8
8
9
5
8
10
10
9
14
13
15
14
14
9
11
7
12
11
12
13
16
19
10
15
8
9
6
10
10
10
12
8
9
12
12
11
12
12
5
13
12
14
11
12
8
12
17
12
14
8
12
15
11
18
11
10
10
20
14
20
12
17
19
16
11
16
10
13
14
16
17
14
18
14
14
13
11
10
6
18
15
19
19
15
15
17
13
12
11
9
16
15
16
12
9
12
13
15
16
13
4
11
14
14
9
13
7
6
11
15
15
13
12
12
13
13
12
14
11
11
12
11
10
14
15
13
14
13
9
9
9
11
13
11
13
9
10
12
11
13
10
3
8
10
7
11
8
8
7
5
11
6
15
13
15
15
18
11
13
17
17
14
17
20
13
17
17
14
15
21
22
19
10
17
20
15
17
19
16
11
17
13
13
20
13
12
14
13
16
10
19
15
16
16
16
16
14
13
16
17
20
16
7
6
10
12
11
6
8
13
7
10
7
5
12
12
13
8
12
12
12
14
14
7
6
11
11
11
12
16
14
15
18
15
9
15
12
12
12
12
11
10
15
18
17
15
11
11
13
19
14
12
11
13
10
7
10
16
9
6
12
21
15
11
12
13
19
19
17
15
14
16
15
11
13
9
12
15
12
19
18
18
16
14
12
14
8
10
13
12
18
13
18
16
14
15
12
12
10
12
18
14
16
12
8
22
16
11
14
11
9
13
14
17
14
8
8
13
11
17
14
13
9
13
17
11
10
7
8
10
16
14
16
13
15
14
11
11
9
10
10
12
10
11
14
11
9
9
11
8
5
6
10
10
6
9
6
9
11
6
5
