12
12
9
13
13
10
13
12
14
15
15
10
15
12
11
20
14
12
18
15
13
9
14
16
18
11
11
12
15
16
18
15
15
17
16
17
16
13
17
11
13
12
12
13
13
16
14
8
12
11
4
7
4
8
9
8
11
8
10
8
9
13
9
12
14
7
9
10
11
15
13
10
9
11
12
7
9
9
8
9
8
15
11
12
8
12
16
10
8
11
13
17
10
17
13
13
10
10
13
10
12
13
16
11
11
8
12
10
8
9
10
7
15
11
6
14
14
12
9
13
12
15
7
11
12
6
7
8
12
12
10
11
8
11
7
9
6
7
5
11
8
7
7
3
13
13
14
8
12
14
8
14
15
12
13
15
9
13
16
12
13
12
15
20
13
16
13
16
14
18
16
17
14
12
16
7
11
19
17
15
12
13
12
13
14
12
8
12
10
16
10
12
12
13
4
7
9
6
6
8
7
10
6
7
10
9
11
12
11
10
9
6
9
9
11
8
7
13
12
10
12
10
13
10
9
10
12
9
12
13
8
8
8
14
14
14
15
17
12
12
9
10
16
17
14
18
12
18
10
9
7
11
15
9
8
10
14
10
8
9
10
7
10
8
14
8
2
7
11
9
10
7
12
9
11
9
9
11
11
4
5
8
6
10
7
10
7
9
