3150 1131 5 0
987 595 4 0
2919 930 5 1
3628 1267 2 1
4106 729 4 0
1657 655 5 1
3468 1252 4 1
1263 313 4 0
2830 27 1 0
686 27 1 0
3222 2689 8 0
2419 1597 3 0
2832 1415 4 0
2623 760 6 0
3787 2862 8 1
5788 3838 6 1
3694 1700 13 0
1623 1053 3 0
1676 1410 9 0
2804 1819 9 0
7931 4755 7 2
3478 782 4 0
2640 1026 6 0
3816 1284 5 0
2671 1942 5 0
5327 2256 2 1
4970 2606 1 2
5805 3806 6 1
1904 1294 6 0
2899 892 3 0
5263 4700 4 1
3330 1633 7 0
3827 2686 4 0
4127 1130 3 1
3530 2826 2 1
3299 1709 5 0
1330 967 3 0
4243 2272 4 1
5882 1934 4 1
4753 3283 5 1
2804 1939 5 0
2319 164 1 0
689 272 2 0
1712 303 3 1
4347 2077 2 2
4411 722 3 0
1962 432 2 1
3244 642 4 0
1625 558 5 0
3175 102 2 0
1678 839 4 0
3174 2633 8 0
1345 939 4 0
2970 1123 5 1
2173 627 4 0
3198 1985 8 0
4714 2945 5 1
3470 1395 11 0
726 442 2 0
1166 908 7 0
2435 1333 6 0
4777 1432 4 1
2647 33 1 0
2437 954 5 1
3227 821 4 0
1840 979 6 0
5777 2532 4 1
3455 1359 8 0
2500 522 3 0
1997 962 4 0
2030 278 3 0
1089 105 2 0
3032 1190 5 0
4163 2862 6 0
3642 1017 4 0
1705 1271 4 0
2814 858 3 0
461 436 2 0
4381 2575 9 1
5013 985 4 0
4384 2564 3 1
2294 1459 5 0
3489 1176 4 0
1700 1182 4 0
2739 1231 3 1
3567 852 3 1
5301 1384 4 0
2852 1299 4 1
4041 1471 4 1
2403 780 5 0
5764 2916 5 1
2350 1529 6 0
3091 2813 9 0
2108 1595 6 0
3353 1710 4 1
1769 256 5 0
2238 1065 7 0
6598 4923 10 1
3011 1124 7 0
1339 883 3 0
1082 704 3 0
1846 786 4 0
4226 1415 4 0
3117 548 2 0
2301 1068 4 0
