2258 107 3 0
987 633 3 0
2162 309 4 0
3411 744 3 1
4780 1331 5 0
4660 2993 3 2
2211 202 1 0
3445 2145 2 1
4044 942 2 0
686 95 1 0
2232 2067 5 0
2962 202 1 0
2158 203 1 0
2080 541 5 0
1899 773 2 0
1731 806 2 0
3606 1921 4 0
5225 3321 4 1
2297 1557 6 0
534 335 2 0
2804 1574 7 0
3959 630 2 0
2586 69 1 0
1779 795 3 0
3038 805 2 0
2336 272 2 1
3407 1379 4 0
7488 6553 5 2
2789 1334 3 1
2328 587 5 0
1157 805 2 0
3330 1474 4 0
2651 1394 3 0
1415 610 2 0
2294 1618 4 0
2719 980 3 0
1330 921 4 0
2712 609 2 0
5882 2114 4 1
3280 1160 5 0
2286 1666 5 0
6732 5318 6 3
2338 33 1 1
5670 1994 6 0
5664 4623 7 2
2008 27 1 0
1625 460 1 0
4986 2005 5 0
2520 1124 3 0
2327 2057 7 0
4313 1254 3 0
2970 1232 3 0
6253 4487 5 1
5214 4406 4 2
1246 609 2 0
3968 2185 5 0
5363 3125 4 1
1928 1405 3 0
1567 1345 4 0
7090 5244 6 2
4191 1211 3 0
3180 609 2 0
572 95 1 0
2814 610 2 0
7023 4823 4 2
4047 1837 5 0
7679 6378 5 2
3891 2344 5 1
5249 3223 3 1
1089 636 2 0
5311 3678 4 1
3759 2043 4 0
5090 4181 4 2
1705 1183 3 0
2814 803 3 0
2272 1726 7 0
3129 1017 3 0
6049 1918 4 1
3489 1359 6 0
1700 1156 3 0
2429 911 5 0
3567 940 3 1
4347 857 4 0
1898 843 4 1
2785 510 1 1
2403 1063 2 0
4352 1761 6 0
3441 2856 2 2
1493 1027 5 0
3539 914 5 0
1874 285 3 0
2175 500 5 0
1538 724 6 0
1388 805 2 0
3263 1319 3 0
5746 3496 4 1
1339 522 4 0
1082 939 3 0
1970 972 6 0
3105 203 1 0
3117 203 1 0
3010 1998 5 0
3611 805 2 0
6478 4416 3 2
3556 1411 4 0
6999 5701 6 2
2658 901 6 0
2667 1190 6 0
1121 805 2 0
1444 11 1 0
1332 71 1 0
1571 808 2 0
745 334 3 0
1980 129 1 0
788 716 5 0
3285 1211 3 0
4950 1026 4 1
3409 1179 6 0
7985 7339 5 3
3383 1788 8 0
4153 1566 6 1
6865 2652 7 0
3417 2173 7 1
2539 747 3 0
2864 1899 5 0
6014 2850 9 0
4840 3345 4 2
1207 988 4 0
3619 652 3 0
1949 223 2 0
1858 164 3 0
1471 646 5 0
1984 1176 3 0
3120 1588 4 0
5852 3978 5 1
1414 471 3 0
1532 1409 5 0
3369 1883 9 0
3834 695 4 0
3737 1287 4 0
3817 2904 7 0
3994 1954 3 1
3422 1347 4 1
4176 1904 6 0
6682 5485 5 2
1893 625 4 0
3474 1628 4 0
1371 896 3 0
2902 1320 4 0
3127 1833 5 0
3996 3171 2 2
665 172 1 0
2567 1220 4 0
1178 532 3 0
8607 6891 3 4
4319 7 1 0
3721 1565 4 0
3566 3066 5 1
4382 2876 6 1
4930 2569 6 1
4106 733 4 0
1657 321 3 0
3468 997 9 0
2439 1429 8 0
2830 87 1 0
942 244 2 0
2232 1662 9 0
2419 2076 9 1
5161 3479 12 0
8653 7147 5 2
4478 3499 7 1
4456 3533 9 1
4551 1968 7 0
3721 3435 7 2
10271 9984 11 3
2804 1645 9 0
6179 3094 6 1
5366 2594 4 1
2640 1142 10 0
5052 2432 5 1
4559 3752 3 2
5327 2359 9 0
3038 380 3 0
3595 1023 2 1
6496 4501 7 1
8782 6935 7 3
5693 4488 6 1
13066 11810 10 5
9386 8629 8 3
4216 2041 11 0
6678 6404 14 1
3901 2443 6 0
3622 2162 8 0
2239 1405 9 0
2294 1687 9 0
3709 1968 7 0
6855 6608 7 3
5502 3417 8 1
6219 2409 7 0
3494 1970 8 0
3628 2607 13 0
2852 748 6 0
1725 991 3 0
1712 125 2 1
3302 874 3 0
4411 724 2 0
1962 636 2 1
2008 109 2 0
1625 186 1 0
4139 1070 7 0
1678 1020 3 0
1363 468 3 0
1345 1009 9 0
2463 810 4 0
1863 202 1 0
2637 1365 4 0
3243 2853 5 1
2628 700 3 0
1183 746 3 0
1166 1093 5 0
2435 870 3 0
4191 806 2 0
2647 202 1 0
1497 190 3 0
2666 61 2 0
3970 3400 7 1
3334 122 3 0
5459 3427 6 1
3962 1717 5 1
2500 128 1 0
2662 806 2 0
3273 1714 5 0
2741 1250 3 1
1315 707 3 0
2030 572 4 0
1089 203 1 0
1913 202 1 0
2166 778 4 0
1306 767 4 0
1144 202 1 0
2814 610 2 0
461 423 4 0
2672 955 3 0
5013 1144 3 0
2380 775 2 0
1731 635 3 0
3489 1362 5 0
3772 3485 6 1
3450 1410 4 1
3998 1460 6 0
8477 4461 6 2
4620 3696 6 2
3074 1218 5 0
2403 1383 5 0
4281 1345 7 0
2350 1559 6 0
736 247 3 0
516 294 4 0
1874 156 1 0
1769 247 2 0
1538 160 2 0
2871 2250 4 1
2098 7 1 0
1339 418 5 0
1832 1755 5 0
4567 3355 4 0
4226 1307 4 0
5930 2660 3 1
3214 1827 5 0
4380 1309 7 0
5456 4949 7 2
5067 1952 7 0
5553 3407 7 1
4099 1818 9 0
3556 1453 7 0
3459 743 3 0
6999 5757 5 2
4250 2627 6 1
2468 1573 3 1
3041 1372 6 0
6807 6323 5 1
1948 42 2 0
1332 96 3 0
1571 694 6 0
1119 669 3 0
3027 1620 8 0
591 172 4 0
4764 2845 5 1
4950 1103 4 0
2536 518 5 0
2210 1237 5 0
5444 3319 4 1
4966 4226 5 1
2819 869 2 1
4153 1792 3 1
5345 1966 4 0
4416 2997 7 1
5626 3847 4 2
2653 1085 3 0
15475 12881 7 5
4840 4167 4 2
2080 1179 7 0
8590 8338 7 3
3397 1876 3 1
3844 2219 4 0
2158 1266 5 0
8399 8000 6 4
3292 1323 5 0
8691 8043 3 4
1970 1638 4 0
4889 3574 3 1
4616 1306 3 0
5772 2898 5 1
2518 1120 3 0
4222 1493 6 0
5673 4586 9 1
6349 3088 5 1
14200 12090 9 5
4421 2346 8 0
6919 4773 5 1
3534 1560 2 1
7322 6307 4 2
2632 935 3 1
3018 1960 4 0
5330 3310 3 1
5982 5444 2 1
2338 785 2 0
6033 4716 3 2
2935 1796 6 0
665 7 1 0
3552 1769 4 0
5292 4733 2 2
3668 1712 2 1
4883 1166 3 1
8690 7146 3 3
5385 4283 6 2
