5038 2417 5 0
2875 2015 4 0
5699 3501 4 1
8906 6184 1 2
8238 4620 3 0
3590 2012 4 0
4999 3071 5 1
11549 10027 9 1
6806 4138 4 1
7158 6406 5 0
12424 11622 5 2
9849 9203 3 2
8812 6878 3 1
16164 14070 4 3
12176 11138 6 2
14900 14203 8 2
2292 806 2 0
4551 2614 5 0
5755 5231 5 0
4989 4699 6 0
9917 8955 4 0
8187 5315 4 1
7859 4887 4 0
8886 7367 5 0
4251 2010 4 0
4994 4380 3 2
8863 5505 4 0
8655 6053 5 0
12652 10532 5 1
4825 2887 4 0
12223 10358 6 2
2928 2008 4 0
3350 2011 4 0
10828 10012 3 2
11123 9317 4 2
14353 13647 6 4
4238 2615 5 0
3827 2617 5 0
8210 7504 2 3
14328 13868 3 4
17671 16183 6 3
14525 14143 2 4
5502 3452 2 1
20175 16237 3 5
11300 9629 5 1
11062 10297 6 1
6071 3626 7 0
2326 2013 4 0
6732 4706 6 1
10800 8596 5 2
9066 5223 4 0
2469 1408 3 0
5137 3069 5 1
7930 6862 5 0
4263 1668 1 0
5901 5199 3 0
12729 12225 6 2
11425 11420 8 2
8997 7483 4 1
9815 8142 3 0
12097 10536 5 2
11648 10714 8 1
3968 2281 1 1
4111 2010 4 0
7808 7447 6 1
4504 4096 5 0
10557 8955 4 0
7589 4711 3 1
7635 4886 4 0
8248 6767 4 0
2666 203 1 0
2801 2012 4 0
10197 6719 3 2
13384 10695 5 2
11151 8725 2 1
5898 4090 6 0
13232 11290 4 3
3273 2012 4 0
3891 2473 4 1
12093 11218 5 2
11060 9317 4 2
7670 7256 5 0
3032 1407 3 0
3013 1410 3 0
8804 7894 4 2
15133 14244 2 5
16405 14375 3 3
14212 14177 5 3
7576 5862 6 1
21550 17878 4 5
12309 10833 7 1
9660 9091 4 1
8104 5780 4 0
12262 11750 3 2
24553 22971 7 7
29942 27263 3 8
22841 19369 3 4
14307 13308 6 2
11518 9194 5 0
23525 22019 8 1
11450 7935 3 0
17555 16660 6 2
19617 19064 3 3
18089 17978 6 2
13790 12296 1 3
9226 6938 1 0
19787 18957 7 2
28359 27968 7 8
7619 5852 2 0
11744 9326 5 0
26218 25901 6 3
31011 30961 10 2
18540 17139 8 2
30467 27264 7 9
19816 16829 6 0
19193 17782 5 3
17063 14490 4 3
20559 19724 6 3
17592 14642 6 1
17849 15579 6 1
18182 16372 8 2
20371 18842 6 4
9833 8403 5 1
29011 28145 7 6
23070 21136 5 5
17833 17163 8 0
15055 13236 6 1
10723 9134 3 2
18711 18172 6 3
22660 22214 3 4
15348 13773 2 3
33390 33080 4 6
11809 9774 2 1
25357 21540 1 7
19230 17815 7 2
30168 29495 8 7
8179 5780 4 0
15010 14685 6 4
18560 17064 9 3
29652 27263 3 8
14411 10612 5 0
